,,event,position,timestamp,status,rate
294,12,1,196,2175,0,1.0
294,13,0,196,2178,1,1.0
294,14,1,220,2202,0,1.0
294,15,0,220,2216,1,1.0
294,16,1,266,2262,0,1.0
294,17,0,266,2273,1,1.0
294,18,1,270,2277,0,1.0
294,19,0,270,2295,1,1.0
294,20,1,334,2359,0,1.0
294,21,0,334,2418,1,1.0
294,22,4,364,2449,1,1.5
295,0,0,0,1,1,1.0
295,1,4,6,8,1,1.5
295,2,1,73,52,0,1.5
295,3,0,73,66,1,1.5
295,4,1,210,157,0,1.5
295,5,0,210,166,1,1.5
295,6,0,303,309,1,1.5
295,7,0,324,363,1,1.5
295,8,1,331,368,0,1.5
295,9,0,331,387,1,1.5
295,10,1,347,398,0,1.5
295,11,0,347,458,1,1.5
295,12,2,334,472,1,1.5
295,13,1,334,474,0,1.5
295,14,0,334,476,1,1.5
295,15,2,337,532,1,1.5
295,16,1,341,535,0,1.5
295,17,0,341,537,1,1.5
295,18,0,348,544,1,1.5
295,19,1,350,546,0,1.5
295,20,0,350,675,1,1.5
295,21,1,378,694,0,1.5
295,22,0,378,699,1,1.5
295,23,2,377,705,1,1.5
295,24,1,377,705,0,1.5
295,25,0,377,753,1,1.5
295,26,0,404,786,1,1.5
295,27,1,411,791,0,1.5
295,28,0,411,826,1,1.5
295,29,4,504,889,1,2.0
296,0,0,0,1,1,1.0
296,1,4,6,8,1,2.0
296,2,4,16,13,1,1.5
296,3,1,65,45,0,1.5
296,4,0,65,558,1,1.5
296,5,2,270,710,1,1.5
296,6,1,270,710,0,1.5
296,7,0,270,712,1,1.5
296,8,1,273,715,0,1.5
296,9,0,273,725,1,1.5
296,10,1,279,730,0,1.5
296,11,0,279,744,1,1.5
296,12,1,287,750,0,1.5
296,13,0,287,784,1,1.5
296,14,1,302,794,0,1.5
296,15,0,302,2502,1,1.5
296,16,0,312,2511,1,1.5
296,17,2,353,2542,1,1.5
296,18,2,334,2585,1,1.5
296,19,1,334,2587,0,1.5
296,20,2,329,2661,0,1.5
296,21,2,310,2668,0,1.5
296,22,0,321,2706,1,1.5
296,23,1,334,2715,0,1.5
296,24,0,334,2789,1,1.5
296,25,1,347,2798,0,1.5
296,26,0,347,2817,1,1.5
296,27,4,380,2840,1,2.0
298,0,0,0,1,1,1.0
298,1,4,11,13,1,1.5
299,0,0,0,1,1,1.0
299,1,4,1,3,1,1.5
300,0,0,0,1,1,1.0
300,1,3,89,4,1,1.0
300,2,3,104,14,1,1.0
300,3,4,163,71,1,2.0
301,0,0,0,1,1,1.0
301,1,4,22,24,1,1.5
302,0,0,0,0,1,1.0
302,1,4,0,1,1,1.5
303,0,0,0,1,1,1.0
303,1,4,12,14,1,1.5
304,0,0,0,0,1,1.0
304,1,4,0,1,1,1.5
305,0,0,0,0,1,1.0
305,1,4,0,1,1,1.5
306,0,0,0,1,1,1.0
306,1,4,1,3,1,1.5
307,0,0,0,1,1,1.0
307,1,1,109,109,0,1.0
307,2,0,109,149,1,1.0
307,3,4,147,184,1,1.5
308,0,0,0,1,1,1.0
308,1,1,27,28,0,1.0
308,2,0,27,62,1,1.0
308,3,4,155,191,1,1.5
309,0,0,0,1,1,1.0
309,1,4,10,12,1,1.5
310,0,0,0,1,1,1
311,0,0,0,1,1,1
311,1,1,54,54,0,1
311,2,2,15,76,0,1
311,3,1,106,168,0,1
311,4,0,106,241,1,1
311,5,1,122,257,0,1
311,6,0,122,261,1,1
311,7,1,158,296,0,1
311,8,0,158,302,1,1
311,9,1,274,418,0,1
311,10,0,274,424,1,1
312,0,0,0,1,1,1
312,1,2,112,117,1,1
312,2,1,113,118,0,1
312,3,0,113,123,1,1
312,4,2,192,210,1,1
312,5,1,193,211,0,1
312,6,0,193,214,1,1
312,7,2,193,222,1,1
313,0,0,0,211,1,1
313,1,1,115,325,0,1
313,2,0,115,499,1,1
314,0,0,0,1,1,1.0
314,1,1,58,58,0,1.0
314,2,0,58,144,1,1.0
314,3,4,100,185,1,1.5
314,4,4,109,193,1,2.0
314,5,6,136,207,1,1.0
314,6,5,188,258,1,0.5
314,7,6,162,232,1,1.0
314,8,5,166,236,1,0.5
314,9,6,167,237,1,1.0
314,10,2,160,261,1,1.0
314,11,2,139,276,1,1.0
314,12,4,346,485,1,2.0
314,13,3,351,486,1,2.0
314,14,6,355,489,1,1.0
314,15,4,391,525,1,2.0
314,16,4,405,530,1,1.25
314,17,6,405,532,1,1.0
314,18,4,526,652,1,2.0
315,0,0,0,8,1,1
316,0,0,0,1,1,1.0
316,1,4,422,325,1,2.0
316,2,0,432,331,1,2.0
316,3,4,438,336,1,1.5
317,0,0,0,2,1,1.0
317,1,4,1,4,1,2.0
325,0,0,0,1,1,1
326,0,0,0,1,1,1
328,0,0,0,1,1,1
329,0,0,0,1,1,1
330,0,0,0,1,1,1
331,0,0,0,1,1,1
332,0,0,0,1,1,1
333,0,0,0,1,1,1
333,1,1,20,20,0,1
333,2,0,20,72,1,1
333,3,1,99,151,0,1
333,4,0,99,180,1,1
333,5,2,98,188,1,1
333,6,2,84,193,1,1
333,7,2,176,295,1,1
333,8,2,179,312,1,1
333,9,1,195,329,0,1
333,10,0,195,331,1,1
333,11,1,205,342,0,1
333,12,0,205,364,1,1
333,13,1,207,366,0,1
333,14,0,207,389,1,1
333,15,1,225,407,0,1
333,16,0,225,441,1,1
333,17,1,237,453,0,1
333,18,0,237,461,1,1
333,19,1,253,477,0,1
333,20,0,253,482,1,1
333,21,2,248,487,1,1
333,22,1,268,507,0,1
333,23,0,268,509,1,1
333,24,2,270,530,1,1
333,25,2,264,535,1,1
333,26,1,369,639,0,1
333,27,0,369,641,1,1
333,28,2,361,645,1,1
333,29,1,362,646,0,1
333,30,0,362,648,1,1
333,31,1,367,653,0,1
333,32,0,367,655,1,1
333,33,1,370,658,0,1
333,34,0,370,661,1,1
334,0,0,0,1,1,1
334,1,1,3,4,0,1
334,2,0,3,6,1,1
334,3,3,120,47,1,1
334,4,3,145,55,1,1
334,5,3,155,61,1,1
334,6,3,164,66,1,1
334,7,3,177,73,1,1
334,8,1,180,77,0,1
334,9,0,180,80,1,1
334,10,1,194,95,0,1
334,11,0,194,97,1,1
334,12,3,203,102,1,1
334,13,1,206,105,0,1
334,14,0,206,108,1,1
334,15,3,212,110,1,1
334,16,3,239,129,1,1
334,17,2,237,132,1,1
334,18,1,240,139,0,1
334,19,0,240,144,1,1
334,20,2,231,146,1,1
334,21,3,245,150,1,1
334,22,2,252,162,1,1
334,23,1,252,162,0,1
334,24,0,252,176,1,1
334,25,2,251,180,1,1
334,26,1,251,180,0,1
334,27,0,251,193,1,1
334,28,3,261,195,1,1
334,29,3,270,202,1,1
334,30,2,280,221,1,1
334,31,1,284,225,0,1
334,32,0,284,229,1,1
334,33,2,283,234,1,1
334,34,1,284,237,0,1
334,35,0,284,242,1,1
334,36,1,301,259,0,1
334,37,0,301,269,1,1
334,38,3,351,283,1,1
334,39,2,344,289,1,1
334,40,1,373,320,0,1
334,41,0,373,327,1,1
334,42,2,0,332,1,1
334,43,3,378,335,1,1
335,0,0,0,0,1,1.0
335,1,4,0,1,1,1.25
336,0,0,0,1,1,1
336,1,1,17,18,0,1
336,2,0,17,20,1,1
336,3,2,13,23,1,1
336,4,1,17,30,0,1
336,5,0,17,32,1,1
336,6,1,110,126,0,1
336,7,0,110,128,1,1
336,8,1,115,133,0,1
336,9,0,115,136,1,1
336,10,1,173,194,0,1
336,11,0,173,730,1,1
336,12,1,193,750,0,1
336,13,0,193,754,1,1
336,14,1,202,763,0,1
336,15,0,202,765,1,1
336,16,2,219,799,1,1
336,17,1,219,800,0,1
336,18,0,219,819,1,1
336,19,1,242,843,0,1
336,20,0,242,852,1,1
336,21,1,253,863,0,1
336,22,0,253,890,1,1
336,23,1,254,891,0,1
336,24,0,254,895,1,1
336,25,1,270,912,0,1
336,26,0,270,914,1,1
336,27,2,256,922,1,1
336,28,2,253,929,1,1
336,29,1,328,1006,0,1
336,30,0,328,1012,1,1
336,31,1,373,1057,0,1
336,32,0,373,1062,1,1
337,0,0,0,1,1,1
337,1,1,11,12,0,1
337,2,0,11,34,1,1
337,3,1,51,74,0,1
337,4,0,51,77,1,1
337,5,2,65,129,1,1
337,6,2,64,138,1,1
337,7,1,66,140,0,1
337,8,0,66,154,1,1
337,9,1,107,194,0,1
337,10,0,107,197,1,1
337,11,2,104,200,1,1
337,12,1,114,211,0,1
337,13,0,114,221,1,1
337,14,2,116,236,1,1
337,15,2,115,242,1,1
337,16,1,115,242,0,1
337,17,0,115,247,1,1
337,18,2,125,267,1,1
337,19,1,126,269,0,1
337,20,0,126,272,1,1
337,21,2,118,281,1,1
337,22,1,147,312,0,1
337,23,0,147,315,1,1
337,24,1,149,317,0,1
337,25,0,149,324,1,1
337,26,1,150,325,0,1
337,27,0,150,448,1,1
337,28,1,165,463,0,1
337,29,0,165,466,1,1
337,30,2,182,490,1,1
337,31,1,183,492,0,1
337,32,0,183,499,1,1
337,33,1,228,544,0,1
337,34,0,228,555,1,1
337,35,1,300,626,0,1
337,36,0,300,636,1,1
338,0,0,0,1,1,1
338,1,1,32,32,0,1
338,2,2,3,103,0,1
338,3,1,19,119,0,1
338,4,0,19,127,1,1
338,5,2,65,180,1,1
338,6,1,65,180,0,1
338,7,0,65,212,1,1
338,8,1,108,255,0,1
338,9,0,108,259,1,1
338,10,2,101,264,1,1
338,11,1,116,281,0,1
338,12,0,116,301,1,1
338,13,0,124,319,1,1
338,14,1,138,333,0,1
338,15,0,138,348,1,1
338,16,1,139,349,0,1
338,17,0,139,352,1,1
338,18,1,144,357,0,1
338,19,0,144,360,1,1
338,20,1,166,382,0,1
338,21,0,166,384,1,1
338,22,1,172,390,0,1
338,23,0,172,420,1,1
338,24,1,185,434,0,1
338,25,2,174,437,0,1
338,26,1,175,439,0,1
338,27,0,175,447,1,1
338,28,1,250,523,0,1
338,29,0,250,534,1,1
338,30,2,272,573,1,1
338,31,1,272,574,0,1
338,32,0,272,577,1,1
338,33,1,471,774,0,1
338,34,2,372,816,0,1
338,35,1,372,820,0,1
338,36,2,326,826,0,1
338,37,1,326,828,0,1
338,38,2,297,832,0,1
338,39,1,297,832,0,1
338,40,3,451,838,0,1
338,41,3,470,843,0,1
338,42,2,483,863,0,1
338,43,1,483,863,0,1
338,44,0,483,870,1,1
338,45,1,536,922,0,1
338,46,0,536,929,1,1
339,0,0,350,24,1,1
340,0,0,0,1,1,1
340,1,1,51,51,0,1
340,2,0,51,59,1,1
340,3,2,0,188,1,1
340,4,2,46,246,1,1
340,5,1,46,246,0,1
340,6,0,46,252,1,1
340,7,2,67,290,1,1
340,8,2,61,296,1,1
340,9,1,65,300,0,1
340,10,0,65,304,1,1
341,0,0,0,1,1,1
343,0,0,0,1,1,1.0
343,1,4,2,4,1,1.25
343,2,0,4,5,1,1.25
343,3,6,20,19,1,1.0
343,4,5,122,120,1,0.5
343,5,0,123,121,1,0.5
343,6,6,125,125,1,1.0
344,0,0,0,1,1,1.0
344,1,4,76,77,1,1.25
345,0,0,0,1,1,1.0
345,1,4,35,37,1,1.25
346,0,0,0,1,1,1.0
346,1,4,186,186,1,1.5
346,2,4,640,486,1,1.25
346,3,6,640,486,1,1.0
346,4,4,639,485,1,1.5
347,0,0,0,1,1,1.0
347,1,1,9,10,0,1.0
347,2,0,9,73,1,1.0
347,3,4,55,120,1,1.5
348,0,0,0,0,1,1.0
348,1,4,0,1,1,1.5
350,0,0,0,1,1,1
350,1,1,7,8,0,1
350,2,0,7,204,1,1
350,3,1,8,205,0,1
350,4,0,8,207,1,1
351,0,0,0,1,1,1
351,1,1,14,15,0,1
351,2,0,14,130,1,1
351,3,1,121,236,0,1
351,4,0,121,6989,1,1
351,5,1,250,7117,0,1
351,6,0,250,7120,1,1
351,7,3,381,7151,1,1
352,0,0,0,1,1,1
353,0,0,0,38,1,1
353,1,3,408,41,1,1
353,2,1,408,41,0,1
354,0,0,0,43,1,1
354,1,2,8,231,1,1
354,2,3,310,234,1,1
354,3,1,310,234,0,1
355,0,0,0,40,1,1
355,1,1,6,46,0,1
355,2,3,310,1437,0,1
355,3,1,310,1437,0,1
357,0,0,0,1,1,1
357,1,1,4,6,0,1
357,2,0,4,8,1,1
357,3,1,37,40,0,1
357,4,0,37,45,1,1
357,5,1,47,55,0,1
357,6,0,47,58,1,1
357,7,1,60,72,0,1
357,8,0,60,135,1,1
357,9,1,167,240,0,1
357,10,0,167,244,1,1
357,11,1,175,252,0,1
357,12,0,175,255,1,1
357,13,1,180,260,0,1
357,14,0,180,264,1,1
357,15,1,208,291,0,1
357,16,0,208,296,1,1
357,17,1,214,302,0,1
357,18,0,214,308,1,1
357,19,1,219,313,0,1
357,20,0,219,319,1,1
357,21,1,225,325,0,1
357,22,0,225,329,1,1
357,23,1,231,335,0,1
357,24,0,231,339,1,1
357,25,1,237,345,0,1
357,26,0,237,350,1,1
357,27,1,255,368,0,1
357,28,0,255,373,1,1
357,29,1,262,379,0,1
357,30,0,262,384,1,1
357,31,1,268,390,0,1
357,32,0,268,395,1,1
357,33,1,278,405,0,1
357,34,0,278,411,1,1
357,35,1,299,432,0,1
357,36,0,299,437,1,1
357,37,1,305,443,0,1
357,38,0,305,449,1,1
357,39,1,311,455,0,1
357,40,0,311,462,1,1
357,41,1,317,468,0,1
357,42,0,317,472,1,1
358,0,0,0,1,1,1
358,1,1,418,418,0,1
358,2,2,316,528,0,1
358,3,3,419,530,0,1
358,4,2,408,532,0,1
358,5,1,408,532,0,1
358,6,0,408,681,1,1
359,0,0,252,275,1,1
359,1,2,305,387,1,1
359,2,2,251,401,1,1
360,0,0,0,1,1,1
360,1,3,504,472,1,1
361,0,0,0,1,1,1
361,1,2,4,90,1,1
361,2,1,161,246,0,1
361,3,0,161,314,1,1
361,4,3,791,773,1,1
362,0,0,0,1,1,1
362,1,3,778,43,1,1
363,0,0,0,1,1,1
364,0,0,0,3,1,1
365,0,0,0,1,1,1
366,0,0,0,2,1,1.0
366,1,2,0,4,1,1.0
366,2,4,7,12,1,2.0
368,0,0,0,1,1,1
368,1,1,111,111,0,1
368,2,0,111,218,1,1
369,0,0,0,1,1,1
369,1,2,0,47,1,1
369,2,1,84,131,0,1
369,3,0,84,138,1,1
369,4,1,97,151,0,1
369,5,0,97,237,1,1
369,6,1,367,505,0,1
369,7,0,367,510,1,1
369,8,1,371,514,0,1
369,9,0,371,522,1,1
369,10,1,454,605,0,1
369,11,0,454,608,1,1
369,12,1,503,657,0,1
369,13,0,503,662,1,1
370,0,0,0,1,1,1
370,1,1,71,71,0,1
370,2,0,71,553,1,1
371,0,0,0,1,1,1
372,0,0,0,1,1,1
372,1,1,137,137,0,1
372,2,0,137,182,1,1
372,3,1,193,237,0,1
372,4,0,193,409,1,1
373,0,0,0,1,1,1
374,0,0,0,1,1,1
376,0,0,0,1,1,1
376,1,3,533,114,1,1
377,0,0,0,1,1,1
377,1,3,34,13,1,1
378,0,0,0,1,1,1
379,0,0,0,1,1,1
380,0,0,0,1,1,1
381,0,0,0,0,1,1.0
381,1,4,0,1,1,1.5
382,0,0,0,1,1,1.0
382,1,4,3,5,1,2.0
383,0,0,0,1,1,1
383,1,1,51,52,0,1
383,2,2,0,869,0,1
384,0,0,0,0,1,1.0
384,1,4,0,1,1,2.0
385,0,0,0,0,1,1.0
385,1,4,0,1,1,2.0
386,0,0,0,0,1,1.0
386,1,4,0,1,1,2.0
387,0,0,0,0,1,1.0
387,1,4,0,1,1,1.5
388,0,0,239,0,1,1.0
388,1,4,239,1,1,2.0
389,0,0,0,1,1,1.0
389,1,4,1,3,1,2.0
390,0,0,0,1,1,1
390,1,2,153,162,1,1
390,2,2,222,236,1,1
390,3,2,251,271,1,1
391,0,0,0,1,1,1
391,1,2,12,21,1,1
391,2,1,18,27,0,1
391,3,0,18,263,1,1
391,4,2,12,270,1,1
391,5,2,10,275,1,1
391,6,2,8,297,1,1
391,7,2,56,361,1,1
391,8,2,57,367,1,1
391,9,1,123,432,0,1
391,10,0,123,788,1,1
391,11,2,156,827,1,1
392,0,0,291,16,1,1
393,0,0,0,1,1,1
393,1,1,21,21,0,1
393,2,0,21,52,1,1
393,3,1,36,67,0,1
393,4,0,36,1571,1,1
393,5,1,79,1613,0,1
393,6,0,79,1890,1,1
393,7,2,98,2071,1,1
393,8,2,95,2078,1,1
394,0,0,0,1,1,1
394,1,2,43,52,1,1
394,2,2,49,62,1,1
394,3,1,50,63,0,1
394,4,0,50,102,1,1
394,5,2,52,108,1,1
394,6,1,54,114,0,1
394,7,0,54,194,1,1
394,8,2,62,245,1,1
394,9,1,63,248,0,1
394,10,0,63,255,1,1
394,11,1,68,260,0,1
394,12,0,68,273,1,1
394,13,2,212,420,1,1
394,14,2,263,477,1,1
394,15,2,288,515,1,1
395,0,0,0,2,1,1
395,1,2,10,23,1,1
396,0,0,0,1,1,1
396,1,1,104,102,0,1
396,2,0,104,109,1,1
397,0,0,0,2,1,1
397,1,1,201,203,0,1
397,2,2,180,206,0,1
397,3,1,196,223,0,1
397,4,0,196,252,1,1
397,5,1,306,362,0,1
397,6,0,306,508,1,1
397,7,2,359,597,1,1
397,8,1,419,657,0,1
397,9,0,419,878,1,1
397,10,2,406,891,1,1
397,11,1,428,914,0,1
397,12,0,428,942,1,1
397,13,1,462,976,0,1
397,14,0,462,1230,1,1
398,0,0,0,1,1,1
398,1,2,38,51,1,1
398,2,2,32,57,1,1
398,3,1,112,135,0,1
398,4,0,112,199,1,1
398,5,1,133,219,0,1
398,6,0,133,336,1,1
398,7,1,147,350,0,1
398,8,0,147,422,1,1
398,9,2,281,562,1,1
398,10,1,324,604,0,1
398,11,0,324,714,1,1
398,12,1,333,723,0,1
398,13,0,333,750,1,1
398,14,1,399,814,0,1
398,15,0,399,957,1,1
399,0,0,0,1,1,1
400,0,0,0,1,1,1
401,0,0,0,1,1,1
402,0,0,0,1,1,1
403,0,0,0,1,1,1
403,1,1,493,488,0,1
403,2,0,493,538,1,1
403,3,1,496,541,0,1
403,4,0,496,597,1,1
403,5,1,497,598,0,1
403,6,0,497,722,1,1
403,7,2,534,772,1,1
403,8,1,718,956,0,1
403,9,0,718,966,1,1
404,0,0,0,1,1,1
404,1,1,130,129,0,1
404,2,0,130,209,1,1
404,3,1,697,770,0,1
404,4,0,697,1022,1,1
404,5,1,1098,1419,0,1
404,6,0,1098,1997,1,1
406,0,0,0,1,1,1
407,0,0,0,1,1,1
408,0,0,0,2,1,1
409,0,0,0,1,1,1
410,0,0,0,4,1,1
411,0,0,0,1,1,1
411,1,1,305,302,0,1
411,2,0,305,330,1,1
412,0,0,0,1,1,1
413,0,0,0,1,1,1
413,1,2,59,89,1,1
414,0,0,0,1,1,1.0
414,1,4,217,217,1,2.0
415,0,0,0,1,1,1
416,0,0,0,1,1,1
417,0,0,0,1,1,1
417,1,1,3,4,0,1
417,2,0,3,6,1,1
417,3,1,21,24,0,1
417,4,0,21,27,1,1
417,5,1,26,32,0,1
417,6,0,26,34,1,1
417,7,1,28,37,0,1
417,8,0,28,39,1,1
417,9,1,32,44,0,1
417,10,0,32,46,1,1
417,11,1,34,48,0,1
417,12,0,34,50,1,1
417,13,1,177,196,0,1
417,14,0,177,199,1,1
417,15,1,214,236,0,1
417,16,0,214,242,1,1
417,17,1,219,247,0,1
417,18,0,219,253,1,1
417,19,1,225,259,0,1
417,20,0,225,263,1,1
417,21,1,232,270,0,1
417,22,0,232,275,1,1
417,23,1,239,282,0,1
417,24,0,239,288,1,1
417,25,1,254,303,0,1
417,26,0,254,308,1,1
417,27,1,261,315,0,1
417,28,0,261,319,1,1
417,29,1,267,325,0,1
417,30,0,267,330,1,1
417,31,1,274,337,0,1
417,32,0,274,343,1,1
417,33,1,281,350,0,1
417,34,0,281,353,1,1
417,35,1,301,373,0,1
417,36,0,301,378,1,1
417,37,1,308,385,0,1
417,38,0,308,390,1,1
417,39,1,315,397,0,1
417,40,0,315,402,1,1
418,0,0,0,1,1,1
419,0,0,0,1,1,1
420,0,0,0,0,1,1.0
420,1,4,0,1,1,2.0
421,0,0,0,1,1,1.0
421,1,4,4,6,1,2.0
422,0,0,0,1,1,1
423,0,0,0,1,1,1
424,0,0,0,1,1,1
425,0,0,0,1,1,1
426,0,0,0,1,1,1
426,1,3,45,26,1,1
426,2,3,146,76,1,1
426,3,3,237,121,1,1
426,4,3,342,173,1,1
426,5,3,437,220,1,1
426,6,3,524,263,1,1
426,7,3,613,307,1,1
426,8,3,716,358,1,1
426,9,3,813,406,1,1
426,10,3,906,452,1,1
426,11,3,1003,500,1,1
426,12,3,1094,545,1,1
426,13,3,1181,588,1,1
427,0,0,0,1,1,1
428,0,0,0,1,1,1
429,0,0,0,1,1,1
429,1,3,58,35,1,1
429,2,3,153,82,1,1
429,3,1,159,87,0,1
429,4,0,159,90,1,1
429,5,0,162,101,1,1
429,6,3,221,130,1,1
429,7,3,304,171,1,1
429,8,3,391,214,1,1
429,9,3,486,261,1,1
429,10,3,571,303,1,1
429,11,3,668,351,1,1
429,12,3,771,402,1,1
429,13,3,870,451,1,1
429,14,3,983,507,1,1
429,15,3,1102,566,1,1
429,16,3,1215,622,1,1
430,0,0,0,1,1,1
431,0,0,0,1,1,1
431,1,1,114,114,0,1
431,2,0,114,117,1,1
431,3,1,115,118,0,1
431,4,0,115,135,1,1
431,5,1,117,137,0,1
431,6,0,117,161,1,1
431,7,1,122,166,0,1
431,8,0,122,169,1,1
431,9,1,641,684,0,1
431,10,0,641,708,1,1
431,11,1,645,712,0,1
431,12,0,645,730,1,1
432,0,0,0,1,1,1
433,0,0,0,1,1,1
434,0,0,0,1,1,1
435,0,0,0,1,1,1
436,0,0,0,1,1,1
437,0,0,0,1,1,1
438,0,0,0,1,1,1
439,0,0,0,1,1,1
440,0,0,0,19,1,1.0
440,1,4,26,46,1,1.5
441,0,0,0,0,1,1.0
441,1,4,0,1,1,2.0
441,2,0,0,4,1,2.0
441,3,4,13,12,1,1.5
442,0,0,0,1,1,1.0
442,1,4,76,77,1,1.5
443,0,0,0,1,1,1
444,0,0,0,1,1,1.0
444,1,4,446,298,1,2.0
445,0,0,0,0,1,1.0
445,1,4,0,1,1,1.5
446,0,0,0,0,1,1.0
446,1,4,0,1,1,1.5
447,0,0,0,1,1,1.0
447,1,4,1,3,1,1.5
448,0,0,0,1,1,1.0
448,1,4,6,7,1,2.0
449,0,0,0,0,1,1.0
449,1,4,0,1,1,2.0
450,0,0,0,1,1,1.0
450,1,4,4,6,1,2.0
451,0,0,0,0,1,1.0
451,1,4,0,1,1,2.0
452,0,0,0,1,1,1
453,0,0,0,1,1,1
454,0,0,0,1,1,1
454,1,1,15,15,0,1
454,2,0,15,50,1,1
454,3,1,46,80,0,1
454,4,0,46,157,1,1
454,5,1,173,281,0,1
454,6,2,161,286,0,1
454,7,1,161,290,0,1
454,8,0,161,317,1,1
454,9,1,244,399,0,1
454,10,0,244,438,1,1
454,11,2,251,452,1,1
454,12,1,251,452,0,1
454,13,0,251,459,1,1
455,0,0,0,1,1,1
455,1,2,10,14,1,1
455,2,1,10,14,0,1
455,3,0,10,340,1,1
455,4,1,59,388,0,1
455,5,0,59,421,1,1
455,6,2,43,424,1,1
455,7,2,28,429,1,1
455,8,2,27,434,1,1
455,9,1,39,446,0,1
455,10,0,39,481,1,1
455,11,1,47,489,0,1
455,12,2,33,588,0,1
455,13,1,33,589,0,1
455,14,0,33,592,1,1
455,15,1,49,608,0,1
455,16,0,49,617,1,1
455,17,1,125,691,0,1
455,18,0,125,704,1,1
455,19,1,138,717,0,1
455,20,0,138,722,1,1
455,21,1,188,770,0,1
455,22,0,188,792,1,1
455,23,2,3,893,1,1
455,24,3,11,895,1,1
455,25,2,0,896,1,1
455,26,1,58,955,0,1
455,27,0,58,974,1,1
455,28,1,66,982,0,1
455,29,0,66,1067,1,1
455,30,1,80,1081,0,1
455,31,0,80,1085,1,1
455,32,2,121,1128,1,1
455,33,2,120,1149,1,1
455,34,1,120,1152,0,1
455,35,0,120,1162,1,1
455,36,1,189,1229,0,1
455,37,0,189,1362,1,1
456,0,0,0,1,1,1
456,1,2,20,29,1,1
456,2,1,20,29,0,1
456,3,0,20,71,1,1
456,4,1,37,87,0,1
456,5,2,31,92,0,1
456,6,1,99,161,0,1
456,7,0,99,172,1,1
456,8,1,116,189,0,1
456,9,0,116,551,1,1
456,10,1,193,626,0,1
456,11,0,193,725,1,1
456,12,1,254,785,0,1
456,13,0,254,912,1,1
456,14,1,258,916,0,1
456,15,0,258,1254,1,1
456,16,1,298,1293,0,1
456,17,0,298,1366,1,1
456,18,1,329,1396,0,1
456,19,0,329,1406,1,1
456,20,1,381,1457,0,1
456,21,0,381,1469,1,1
457,0,0,0,1,1,1
457,1,1,23,24,0,1
457,2,2,14,50,0,1
457,3,1,14,50,0,1
457,4,2,0,55,0,1
457,5,2,49,108,0,1
457,6,2,126,221,0,1
457,7,2,101,226,0,1
457,8,2,97,248,0,1
457,9,2,88,253,0,1
457,10,1,92,259,0,1
457,11,0,92,370,1,1
457,12,2,84,378,1,1
457,13,2,56,383,1,1
457,14,1,65,396,0,1
457,15,0,65,669,1,1
458,0,0,0,1,1,1
458,1,1,36,36,0,1
458,2,0,36,297,1,1
458,3,1,78,338,0,1
458,4,0,78,466,1,1
458,5,1,79,467,0,1
458,6,2,4,470,0,1
458,7,2,5,624,0,1
458,8,1,106,725,0,1
458,9,0,106,901,1,1
459,0,0,0,1,1,1
459,1,1,3,4,0,1
459,2,0,3,10,1,1
459,3,1,42,50,0,1
459,4,0,42,52,1,1
459,5,1,43,53,0,1
459,6,0,43,60,1,1
459,7,1,65,82,0,1
459,8,0,65,196,1,1
459,9,1,160,290,0,1
459,10,0,160,292,1,1
459,11,1,161,293,0,1
459,12,0,161,536,1,1
460,0,0,0,1,1,1
460,1,1,34,35,0,1
460,2,0,34,186,1,1
460,3,1,65,217,0,1
460,4,0,65,262,1,1
460,5,2,93,322,1,1
460,6,2,71,327,1,1
460,7,3,77,329,1,1
460,8,1,106,358,0,1
460,9,0,106,438,1,1
460,10,1,139,471,0,1
460,11,0,139,593,1,1
460,12,1,199,652,0,1
460,13,0,199,680,1,1
460,14,2,298,796,1,1
460,15,1,299,799,0,1
460,16,0,299,836,1,1
460,17,1,386,922,0,1
460,18,0,386,932,1,1
461,0,0,0,1,1,1.0
461,1,4,1,3,1,2.0
462,0,0,0,1,1,1
462,1,1,43,43,0,1
462,2,0,43,66,1,1
462,3,1,78,101,0,1
462,4,0,78,139,1,1
462,5,1,280,339,0,1
462,6,0,280,349,1,1
462,7,2,263,362,1,1
462,8,1,264,365,0,1
462,9,3,281,400,0,1
462,10,2,287,442,0,1
462,11,2,282,447,0,1
462,12,1,288,453,0,1
462,13,0,288,517,1,1
462,14,1,321,550,0,1
462,15,0,321,569,1,1
462,16,2,362,615,1,1
462,17,1,363,616,0,1
462,18,0,363,629,1,1
462,19,2,414,685,1,1
462,20,1,478,750,0,1
462,21,0,478,797,1,1
463,0,0,0,0,1,1.0
463,1,4,0,1,1,2.0
463,2,3,59,30,1,2.0
463,3,3,172,86,1,2.0
463,4,3,366,106,1,2.0
463,5,3,479,111,1,2.0
463,6,6,485,117,1,1.0
464,0,0,0,1,1,1
464,1,1,23,23,0,1
464,2,2,7,807,0,1
464,3,2,115,924,0,1
464,4,1,115,924,0,1
464,5,0,115,947,1,1
464,6,1,176,1008,0,1
464,7,0,176,1013,1,1
464,8,1,188,1025,0,1
464,9,0,188,1044,1,1
464,10,1,191,1047,0,1
464,11,0,191,1069,1,1
464,12,1,201,1079,0,1
464,13,0,201,1094,1,1
464,14,1,214,1107,0,1
464,15,0,214,1116,1,1
464,16,1,243,1145,0,1
464,17,0,243,1179,1,1
